hour,is_weekend,sin_hour,cos_hour,lag_1,lag_12,lag_24,roll_mean_6,roll_std_6,roll_mean_12,roll_std_12,roll_mean_24,roll_std_24,roll_mean_48,roll_std_48,power_factor,reactive_power,voltage
0.0,-0.08070101206820236,0.0,0.0,0.1210078774343723,0.007786835535395643,0.0214360870110226,0.21444790074133613,0.00221147651067795,0.1321801208217361,-0.0030408070057232196,0.07981145077373313,0.028223009457325685,0.04662166647385286,0.04071778314060376,0.767964401007538,0.1750814634953308,-0.03603090471290368
0.0,-0.07852656644936658,0.0,0.0,0.12254663401144145,0.00809421141259695,0.024582493992796235,0.21242576481964645,0.003116655388311038,0.13083290986297466,-0.0058528661663033105,0.07464896778799071,0.025685537226265466,0.047386847867160985,0.0418939138899726,0.7738983512062989,0.1534462707836693,-0.03816694384022028
0.0,-0.0789120913867447,0.0,0.0,0.123451729799739,0.009803397449770932,0.021388892381400206,0.21168464018328095,0.0028855377223849675,0.12952941101224183,-0.0057328665756147005,0.07412260096077962,0.02637747281195838,0.04872485654625329,0.04017702979766341,0.7737597692492468,0.15124598711703277,-0.037645740476027034
0.0,0.180414317780284,0.0,0.0,0.13005270521258225,0.0074218207564149775,0.01617734063585644,0.23447836435617417,-0.004547729776180083,0.1522962966577522,0.0023199397107663555,0.08220504880316411,0.028445069485689308,0.05998619374150665,0.052561012810092525,0.7514202203071991,0.1623102753386893,-0.045623944255452596
0.0,0.18455996462707774,0.0,0.0,0.14677206471859738,0.009285627941202678,0.020847040905730665,0.23648463755848184,0.00355040813871682,0.1528847237893692,0.0017646645725579112,0.08214533946610575,0.026451540464749897,0.0613537788310897,0.05366139730500377,0.7579004346429856,0.15909018098073688,-0.046997494859465486
0.0,-0.07964823193487124,0.0,0.0,0.13188254822799583,0.007835953757905965,0.02015368507779527,0.21263185539222063,0.003445878025849657,0.12631346172955646,-0.004651991535887944,0.07622115603557356,0.024522056739437866,0.04715254476504698,0.04091252232108495,0.7717575205951106,0.14757934752833643,-0.036379005042228185
0.0,-0.07952235945763611,0.0,0.0,0.12618013423832602,0.010536104784193548,0.020107182754632098,0.2121537909413631,0.0024846395004768334,0.12895560296601086,-0.006178481273806488,0.0735072869339257,0.02732236126313077,0.047664807622166586,0.04190159933409251,0.7762743226984836,0.14948641005616495,-0.03773218641962875
0.0,-0.07942612137297379,0.0,0.0,0.12571890366633548,0.007006864741137669,0.02051619040922688,0.21180368715812764,0.0030209387364811026,0.12836584430336637,-0.005646137423930042,0.074115210321842,0.02743779521330865,0.04719755168793965,0.041095066826394896,0.7763109427857839,0.1488205696079345,-0.036914221019321625
0.0,-0.07937668426312322,0.0,0.0,0.11482297402910113,0.012312802071877831,0.019031618025594593,0.2107613554671679,0.0016854017046848556,0.12811645344433345,-0.004373101332457974,0.06038397595159635,0.030444304482667973,0.04761136725651807,0.041876246609188726,0.7854014104730169,0.1565177877230269,-0.03741026340992398
0.0,-0.08054243043228092,0.0,0.0,0.1224930953099037,0.008483578678336044,0.01988493710615568,0.21210080016275373,0.002816111867957485,0.12350583708414999,-0.0032872081837978817,0.06220610446449137,0.03149954232216741,0.04561450833230749,0.04049694916979744,0.7860199634970709,0.15292514491152145,-0.03782756427921875
0.0,0.1853293375300362,0.0,0.0,0.12620363704416843,0.013030422016055462,0.014732700536509987,0.23832588575332916,0.0007179098546208255,0.1514363912924057,0.0020723458510396604,0.06498471070773484,0.0335024262138461,0.05893187603175293,0.05400281211669719,0.7620444523345098,0.20557735099700064,-0.048683042189365505
0.0,0.1900416621253956,0.0,0.0,0.14525420366129219,0.014515385263031874,0.014494450727183649,0.2399427706122471,0.0014044417945781743,0.1587965097242183,0.001335574042562486,0.06480337620047208,0.02999660789600363,0.06298757708793072,0.05621993198326223,0.7676070210134534,0.20485054027617047,-0.04728655963405052
0.0,-0.08066974348485012,0.0,0.0,0.12800946855276019,0.006974840785672435,0.020632287305470287,0.21243890584526778,0.002659306750894456,0.12351144662494197,-0.005911503754742547,0.06058323650161947,0.026683054679076827,0.047315048817850786,0.040432885597190445,0.7781372552187482,0.14747321382665932,-0.038686276340022585
